324,324fBodyAccbandsEnergy5764,0
325,325fBodyAccbandsEnergy116,0
326,326fBodyAccbandsEnergy1732,0
327,327fBodyAccbandsEnergy3348,0
328,328fBodyAccbandsEnergy4964,0
329,329fBodyAccbandsEnergy124,0
330,330fBodyAccbandsEnergy2548,0
331,331fBodyAccbandsEnergy18,0
332,332fBodyAccbandsEnergy916,0
333,333fBodyAccbandsEnergy1724,0
334,334fBodyAccbandsEnergy2532,0
335,335fBodyAccbandsEnergy3340,0
336,336fBodyAccbandsEnergy4148,0
337,337fBodyAccbandsEnergy4956,0
338,338fBodyAccbandsEnergy5764,0
339,339fBodyAccbandsEnergy116,0
340,340fBodyAccbandsEnergy1732,0
341,341fBodyAccbandsEnergy3348,0
342,342fBodyAccbandsEnergy4964,0
343,343fBodyAccbandsEnergy124,0
344,344fBodyAccbandsEnergy2548,0
345,345fBodyAccJerkmeanX,1
346,346fBodyAccJerkmeanY,1
347,347fBodyAccJerkmeanZ,1
348,348fBodyAccJerkstdX,1
349,349fBodyAccJerkstdY,1
350,350fBodyAccJerkstdZ,1
351,351fBodyAccJerkmadX,0
352,352fBodyAccJerkmadY,0
353,353fBodyAccJerkmadZ,0
354,354fBodyAccJerkmaxX,0
355,355fBodyAccJerkmaxY,0
356,356fBodyAccJerkmaxZ,0
357,357fBodyAccJerkminX,0
358,358fBodyAccJerkminY,0
359,359fBodyAccJerkminZ,0
360,360fBodyAccJerksma,0
361,361fBodyAccJerkenergyX,0
362,362fBodyAccJerkenergyY,0
363,363fBodyAccJerkenergyZ,0
364,364fBodyAccJerkiqrX,0
365,365fBodyAccJerkiqrY,0
366,366fBodyAccJerkiqrZ,0
367,367fBodyAccJerkentropyX,0
368,368fBodyAccJerkentropyY,0
369,369fBodyAccJerkentropyZ,0
370,370fBodyAccJerkmaxIndsX,0
371,371fBodyAccJerkmaxIndsY,0
372,372fBodyAccJerkmaxIndsZ,0
373,373fBodyAccJerkmeanFreqX,1
374,374fBodyAccJerkmeanFreqY,1
375,375fBodyAccJerkmeanFreqZ,1
376,376fBodyAccJerkskewnessX,0
377,377fBodyAccJerkkurtosisX,0
378,378fBodyAccJerkskewnessY,0
379,379fBodyAccJerkkurtosisY,0
380,380fBodyAccJerkskewnessZ,0
381,381fBodyAccJerkkurtosisZ,0
382,382fBodyAccJerkbandsEnergy18,0
383,383fBodyAccJerkbandsEnergy916,0
384,384fBodyAccJerkbandsEnergy1724,0
385,385fBodyAccJerkbandsEnergy2532,0
386,386fBodyAccJerkbandsEnergy3340,0
387,387fBodyAccJerkbandsEnergy4148,0
388,388fBodyAccJerkbandsEnergy4956,0
389,389fBodyAccJerkbandsEnergy5764,0
390,390fBodyAccJerkbandsEnergy116,0
391,391fBodyAccJerkbandsEnergy1732,0
392,392fBodyAccJerkbandsEnergy3348,0
393,393fBodyAccJerkbandsEnergy4964,0
394,394fBodyAccJerkbandsEnergy124,0
395,395fBodyAccJerkbandsEnergy2548,0
396,396fBodyAccJerkbandsEnergy18,0
397,397fBodyAccJerkbandsEnergy916,0
398,398fBodyAccJerkbandsEnergy1724,0
399,399fBodyAccJerkbandsEnergy2532,0
400,400fBodyAccJerkbandsEnergy3340,0
401,401fBodyAccJerkbandsEnergy4148,0
402,402fBodyAccJerkbandsEnergy4956,0
403,403fBodyAccJerkbandsEnergy5764,0
404,404fBodyAccJerkbandsEnergy116,0
405,405fBodyAccJerkbandsEnergy1732,0
406,406fBodyAccJerkbandsEnergy3348,0
407,407fBodyAccJerkbandsEnergy4964,0
408,408fBodyAccJerkbandsEnergy124,0
409,409fBodyAccJerkbandsEnergy2548,0
410,410fBodyAccJerkbandsEnergy18,0
411,411fBodyAccJerkbandsEnergy916,0
412,412fBodyAccJerkbandsEnergy1724,0
413,413fBodyAccJerkbandsEnergy2532,0
414,414fBodyAccJerkbandsEnergy3340,0
415,415fBodyAccJerkbandsEnergy4148,0
416,416fBodyAccJerkbandsEnergy4956,0
417,417fBodyAccJerkbandsEnergy5764,0
418,418fBodyAccJerkbandsEnergy116,0
419,419fBodyAccJerkbandsEnergy1732,0
420,420fBodyAccJerkbandsEnergy3348,0
421,421fBodyAccJerkbandsEnergy4964,0
422,422fBodyAccJerkbandsEnergy124,0
423,423fBodyAccJerkbandsEnergy2548,0
424,424fBodyGyromeanX,1
425,425fBodyGyromeanY,1
426,426fBodyGyromeanZ,1
427,427fBodyGyrostdX,1
428,428fBodyGyrostdY,1
429,429fBodyGyrostdZ,1
430,430fBodyGyromadX,0
431,431fBodyGyromadY,0
432,432fBodyGyromadZ,0
433,433fBodyGyromaxX,0
434,434fBodyGyromaxY,0
435,435fBodyGyromaxZ,0
436,436fBodyGyrominX,0
437,437fBodyGyrominY,0
438,438fBodyGyrominZ,0
439,439fBodyGyrosma,0
440,440fBodyGyroenergyX,0
441,441fBodyGyroenergyY,0
442,442fBodyGyroenergyZ,0
443,443fBodyGyroiqrX,0
444,444fBodyGyroiqrY,0
445,445fBodyGyroiqrZ,0
446,446fBodyGyroentropyX,0
447,447fBodyGyroentropyY,0
448,448fBodyGyroentropyZ,0
449,449fBodyGyromaxIndsX,0
450,450fBodyGyromaxIndsY,0
451,451fBodyGyromaxIndsZ,0
452,452fBodyGyromeanFreqX,1
453,453fBodyGyromeanFreqY,1
454,454fBodyGyromeanFreqZ,1
455,455fBodyGyroskewnessX,0
456,456fBodyGyrokurtosisX,0
457,457fBodyGyroskewnessY,0
458,458fBodyGyrokurtosisY,0
459,459fBodyGyroskewnessZ,0
460,460fBodyGyrokurtosisZ,0
461,461fBodyGyrobandsEnergy18,0
462,462fBodyGyrobandsEnergy916,0
463,463fBodyGyrobandsEnergy1724,0
464,464fBodyGyrobandsEnergy2532,0
465,465fBodyGyrobandsEnergy3340,0
466,466fBodyGyrobandsEnergy4148,0
467,467fBodyGyrobandsEnergy4956,0
468,468fBodyGyrobandsEnergy5764,0
469,469fBodyGyrobandsEnergy116,0
470,470fBodyGyrobandsEnergy1732,0
471,471fBodyGyrobandsEnergy3348,0
472,472fBodyGyrobandsEnergy4964,0
473,473fBodyGyrobandsEnergy124,0
474,474fBodyGyrobandsEnergy2548,0
475,475fBodyGyrobandsEnergy18,0
476,476fBodyGyrobandsEnergy916,0
477,477fBodyGyrobandsEnergy1724,0
478,478fBodyGyrobandsEnergy2532,0
479,479fBodyGyrobandsEnergy3340,0
480,480fBodyGyrobandsEnergy4148,0
481,481fBodyGyrobandsEnergy4956,0
482,482fBodyGyrobandsEnergy5764,0
483,483fBodyGyrobandsEnergy116,0
484,484fBodyGyrobandsEnergy1732,0
485,485fBodyGyrobandsEnergy3348,0
486,486fBodyGyrobandsEnergy4964,0
487,487fBodyGyrobandsEnergy124,0
488,488fBodyGyrobandsEnergy2548,0
489,489fBodyGyrobandsEnergy18,0
490,490fBodyGyrobandsEnergy916,0
491,491fBodyGyrobandsEnergy1724,0
492,492fBodyGyrobandsEnergy2532,0
493,493fBodyGyrobandsEnergy3340,0
494,494fBodyGyrobandsEnergy4148,0
495,495fBodyGyrobandsEnergy4956,0
496,496fBodyGyrobandsEnergy5764,0
497,497fBodyGyrobandsEnergy116,0
498,498fBodyGyrobandsEnergy1732,0
499,499fBodyGyrobandsEnergy3348,0
500,500fBodyGyrobandsEnergy4964,0
501,501fBodyGyrobandsEnergy124,0
502,502fBodyGyrobandsEnergy2548,0
503,503fBodyAccMagmean,1
504,504fBodyAccMagstd,1
505,505fBodyAccMagmad,0
506,506fBodyAccMagmax,0
507,507fBodyAccMagmin,0
508,508fBodyAccMagsma,0
509,509fBodyAccMagenergy,0
510,510fBodyAccMagiqr,0
511,511fBodyAccMagentropy,0
512,512fBodyAccMagmaxInds,0
513,513fBodyAccMagmeanFreq,1
514,514fBodyAccMagskewness,0
515,515fBodyAccMagkurtosis,0
516,516fBodyBodyAccJerkMagmean,1
517,517fBodyBodyAccJerkMagstd,1
518,518fBodyBodyAccJerkMagmad,0
519,519fBodyBodyAccJerkMagmax,0
520,520fBodyBodyAccJerkMagmin,0
521,521fBodyBodyAccJerkMagsma,0
522,522fBodyBodyAccJerkMagenergy,0
523,523fBodyBodyAccJerkMagiqr,0
524,524fBodyBodyAccJerkMagentropy,0
525,525fBodyBodyAccJerkMagmaxInds,0
526,526fBodyBodyAccJerkMagmeanFreq,1
527,527fBodyBodyAccJerkMagskewness,0
528,528fBodyBodyAccJerkMagkurtosis,0
529,529fBodyBodyGyroMagmean,1
530,530fBodyBodyGyroMagstd,1
531,531fBodyBodyGyroMagmad,0
532,532fBodyBodyGyroMagmax,0
533,533fBodyBodyGyroMagmin,0
534,534fBodyBodyGyroMagsma,0
535,535fBodyBodyGyroMagenergy,0
536,536fBodyBodyGyroMagiqr,0
537,537fBodyBodyGyroMagentropy,0
538,538fBodyBodyGyroMagmaxInds,0
539,539fBodyBodyGyroMagmeanFreq,1
540,540fBodyBodyGyroMagskewness,0
541,541fBodyBodyGyroMagkurtosis,0
542,542fBodyBodyGyroJerkMagmean,1
543,543fBodyBodyGyroJerkMagstd,1
544,544fBodyBodyGyroJerkMagmad,0
545,545fBodyBodyGyroJerkMagmax,0
546,546fBodyBodyGyroJerkMagmin,0
547,547fBodyBodyGyroJerkMagsma,0
548,548fBodyBodyGyroJerkMagenergy,0
549,549fBodyBodyGyroJerkMagiqr,0
550,550fBodyBodyGyroJerkMagentropy,0
551,551fBodyBodyGyroJerkMagmaxInds,0
552,552fBodyBodyGyroJerkMagmeanFreq,1
553,553fBodyBodyGyroJerkMagskewness,0
554,554fBodyBodyGyroJerkMagkurtosis,0
555,555angletBodyAccMeangravity,1
556,556angletBodyAccJerkMeangravityMean,1
557,557angletBodyGyroMeangravityMean,1
558,558angletBodyGyroJerkMeangravityMean,1
559,559angleXgravityMean,1
560,560angleYgravityMean,1
561,561angleZgravityMean,1
